"satisfaction_level";"last_evaluation";"number_project";"average_montly_hours";"time_spend_company";"Work_accident";"left";"promotion_last_5years";"salary";"satisfied"
"2178";0.57;0.72;3;206;3;0;0;0;"medium";FALSE
"2179";0.53;0.49;3;158;3;0;0;0;"medium";FALSE
"2180";0.83;0.89;4;136;3;0;0;0;"medium";TRUE
"2181";0.51;0.66;4;182;2;0;0;0;"medium";FALSE
"2182";0.78;0.61;4;268;3;0;0;0;"medium";TRUE
"2183";0.52;0.69;3;144;3;0;0;0;"medium";FALSE
"2184";0.42;0.5;5;286;4;0;0;0;"high";FALSE
"2185";0.61;0.38;2;268;3;0;0;0;"low";FALSE
"2186";0.85;1;3;255;3;0;0;0;"medium";TRUE
"2187";0.17;0.85;6;245;5;0;0;0;"medium";FALSE
"2188";0.79;0.52;3;134;2;1;0;0;"medium";TRUE
"2189";0.5;0.59;3;192;2;0;0;0;"low";FALSE
"2190";0.52;0.53;4;159;4;0;0;0;"low";FALSE
"2191";0.8;0.81;5;156;2;0;0;0;"low";TRUE
"2192";0.51;0.95;4;169;3;1;0;0;"low";FALSE
"2193";0.66;0.65;4;154;3;0;0;0;"medium";TRUE
"2194";0.56;0.43;2;169;3;0;0;0;"medium";FALSE
"2195";0.5;0.84;3;233;3;1;0;0;"medium";FALSE
"2196";0.94;0.78;3;218;2;1;0;0;"medium";TRUE
"2197";0.42;0.8;4;279;6;0;0;0;"medium";FALSE
"2198";0.6;0.61;3;195;3;0;0;0;"medium";FALSE
"2199";0.55;0.71;4;223;3;0;0;0;"medium";FALSE
"2200";0.76;0.72;3;275;4;1;0;0;"medium";TRUE
"2201";0.84;0.74;3;234;3;1;0;0;"medium";TRUE
"2202";0.33;0.62;4;113;6;0;0;0;"medium";FALSE
"2203";0.61;0.95;3;133;5;0;0;0;"medium";FALSE
"2204";0.91;0.93;5;158;4;0;0;0;"medium";TRUE
"2205";0.73;0.74;4;214;3;0;0;0;"high";TRUE
"2206";0.87;0.67;4;272;4;0;0;0;"low";TRUE
"2207";0.38;0.42;2;127;4;0;0;0;"medium";FALSE
"2208";0.8;0.51;4;141;3;1;0;0;"medium";TRUE
"2209";0.55;0.75;4;166;2;0;0;0;"low";FALSE
"2210";0.51;0.54;4;166;4;1;0;0;"low";FALSE
"2211";0.63;0.9;4;188;4;1;0;0;"low";TRUE
"2212";0.6;0.57;3;203;2;0;0;0;"low";FALSE
"2213";0.7;0.99;3;167;3;0;0;0;"low";TRUE
"2214";0.5;0.99;2;258;3;1;0;0;"medium";FALSE
"2215";0.59;0.51;2;126;3;0;0;0;"medium";FALSE
"2216";0.52;0.39;6;246;4;0;0;0;"medium";FALSE
"2217";0.55;0.49;3;205;3;0;0;0;"medium";FALSE
"2218";0.81;0.62;5;201;3;1;0;0;"medium";TRUE
"2219";0.94;0.98;4;197;3;0;0;0;"medium";TRUE
"2220";0.98;0.61;3;272;3;0;0;0;"medium";TRUE
"2221";0.83;0.84;4;206;2;0;0;0;"medium";TRUE
"2222";0.93;0.62;3;184;3;0;0;0;"medium";TRUE
"2223";0.99;0.54;3;199;2;0;0;0;"medium";TRUE
"2224";0.55;0.57;4;220;3;0;0;0;"medium";FALSE
"2225";0.96;0.83;3;233;3;0;0;0;"medium";TRUE
"2226";0.28;0.77;3;221;3;0;0;0;"high";FALSE
"2227";0.97;0.6;6;168;5;1;0;0;"high";TRUE
"2228";0.8;0.78;3;251;3;0;0;0;"high";TRUE
"2229";0.58;0.84;4;150;4;1;0;0;"low";FALSE
"2230";0.57;0.54;3;157;4;1;0;0;"high";FALSE
"2231";0.75;0.69;3;242;3;0;0;0;"high";TRUE
"2232";0.6;0.98;4;265;2;0;0;0;"low";FALSE
"2233";0.96;0.92;3;196;4;0;0;0;"low";TRUE
"2234";0.75;0.67;4;135;2;0;0;0;"high";TRUE
"2235";1;0.61;6;270;3;0;0;0;"low";TRUE
"2236";0.92;0.97;4;201;2;0;0;0;"medium";TRUE
"2237";0.84;0.93;5;225;4;0;0;0;"high";TRUE
"2238";0.82;0.77;4;205;3;0;0;0;"medium";TRUE
"2239";0.74;0.42;3;131;3;0;0;0;"medium";TRUE
"2240";0.21;0.39;2;118;4;0;0;0;"medium";FALSE
"2241";0.62;0.64;5;187;3;0;0;0;"medium";TRUE
"2242";0.54;0.48;3;275;2;0;0;0;"high";FALSE
"2243";0.55;0.97;5;125;4;0;0;0;"medium";FALSE
"2244";0.84;0.55;4;270;3;1;0;0;"medium";TRUE
"2245";0.61;0.56;2;123;2;0;0;0;"medium";FALSE
"2246";0.64;0.53;3;281;3;0;0;0;"high";TRUE
"2247";0.92;0.51;3;223;2;0;0;0;"medium";TRUE
"2248";0.86;0.87;3;268;2;0;0;0;"high";TRUE
"2249";0.7;0.72;2;189;3;0;0;0;"low";TRUE
"2250";0.77;0.68;3;225;2;0;0;0;"low";TRUE
"2251";0.97;0.81;5;266;2;0;0;0;"low";TRUE
"2252";0.7;0.69;5;154;2;0;0;0;"low";TRUE
"2253";0.78;0.82;4;142;2;1;0;0;"low";TRUE
"2254";0.77;0.87;3;207;4;1;0;0;"low";TRUE
"2255";0.66;0.53;4;162;3;0;0;0;"low";TRUE
"2256";0.25;0.98;6;287;5;1;0;0;"low";FALSE
"2257";0.89;0.87;2;270;6;1;0;0;"medium";TRUE
"2258";0.15;0.66;5;160;4;1;0;0;"medium";FALSE
"2259";0.26;0.91;6;113;2;0;0;0;"medium";FALSE
"2260";0.74;0.58;4;178;4;0;0;0;"medium";TRUE
"2261";0.52;0.83;3;153;2;0;0;0;"medium";FALSE
"2262";0.95;0.62;4;255;2;0;0;0;"medium";TRUE
"2263";0.66;0.82;4;257;3;1;0;0;"medium";TRUE
"2264";0.79;0.66;4;243;3;0;0;0;"medium";TRUE
"2265";0.98;0.94;3;179;3;0;0;0;"medium";TRUE
"2266";0.4;0.37;3;123;2;0;0;0;"medium";FALSE
"2267";1;0.68;3;132;2;0;0;0;"medium";TRUE
"2268";0.71;0.79;3;134;3;0;0;0;"medium";TRUE
"2269";0.88;0.59;4;240;2;0;0;0;"low";TRUE
"2270";0.55;0.55;4;211;4;0;0;0;"low";FALSE
"2271";0.64;0.78;5;156;5;1;0;0;"low";TRUE
"2272";0.64;0.6;3;196;3;0;0;0;"low";TRUE
"2273";0.87;0.54;4;162;2;0;0;0;"low";TRUE
"2274";0.2;0.9;3;218;4;0;0;0;"low";FALSE
"2275";0.99;0.64;4;135;2;1;0;0;"low";TRUE
"2276";0.96;0.7;2;273;3;0;0;0;"low";TRUE
"2277";0.53;0.65;3;241;3;0;0;0;"low";FALSE
"2278";0.7;0.39;6;285;4;0;0;0;"low";TRUE
"2279";0.68;0.61;6;236;3;0;0;0;"medium";TRUE
"2280";0.96;0.48;4;222;3;0;0;0;"medium";TRUE
"2281";0.64;0.64;4;242;3;0;0;0;"medium";TRUE
"2282";0.86;0.65;5;166;3;0;0;0;"medium";TRUE
"2283";0.87;0.84;3;172;3;0;0;0;"medium";TRUE
"2284";0.53;0.56;4;249;2;0;0;0;"medium";FALSE
"2285";0.72;0.98;4;180;2;0;0;0;"medium";TRUE
"2286";0.83;0.59;4;197;4;0;0;0;"medium";TRUE
"2287";0.97;0.54;5;185;2;0;0;0;"medium";TRUE
"2288";0.92;0.76;3;171;2;0;0;0;"medium";TRUE
"2289";0.7;0.58;3;205;3;0;0;0;"low";TRUE
"2290";0.88;0.58;2;123;4;0;0;0;"low";TRUE
"2291";0.55;0.99;3;158;3;0;0;0;"low";FALSE
"2292";0.89;0.86;3;223;2;0;0;0;"low";TRUE
"2293";0.58;0.69;3;252;3;0;0;0;"low";FALSE
"2294";0.58;0.96;5;143;2;0;0;0;"low";FALSE
"2295";0.34;0.88;5;131;6;0;0;0;"low";FALSE
"2296";0.54;0.65;5;206;4;1;0;0;"low";FALSE
"2297";0.59;0.54;4;210;3;0;0;0;"low";FALSE
"2298";0.88;0.96;4;262;3;0;0;0;"medium";TRUE
"2299";0.72;0.69;4;147;3;0;0;0;"medium";TRUE
"2300";0.79;0.75;4;259;3;0;0;0;"medium";TRUE
"2301";0.51;0.73;4;174;3;0;0;0;"medium";FALSE
"2302";0.84;0.84;3;150;4;0;0;0;"medium";TRUE
"2303";0.95;0.67;4;219;2;0;0;0;"medium";TRUE
"2304";0.58;0.88;5;178;4;0;0;0;"medium";FALSE
"2305";0.69;0.98;3;269;3;1;0;0;"medium";TRUE
"2306";0.17;0.64;6;205;5;1;0;0;"medium";FALSE
"2307";0.81;0.72;3;232;3;1;0;0;"medium";TRUE
"2308";0.41;0.5;3;193;3;0;0;0;"medium";FALSE
"2309";0.61;0.77;4;195;2;0;0;0;"low";FALSE
"2310";0.62;0.82;5;151;5;0;0;0;"low";TRUE
"2311";0.74;0.75;2;137;3;1;0;0;"low";TRUE
"2312";0.81;0.5;3;198;3;0;0;0;"low";TRUE
"2313";0.2;0.82;4;190;5;0;0;0;"low";FALSE
"2314";0.51;0.91;4;206;3;0;0;0;"low";FALSE
"2315";0.55;0.99;4;238;3;0;0;0;"low";FALSE
"2316";0.45;0.41;3;193;2;1;0;0;"low";FALSE
"2317";0.91;0.61;4;176;3;0;0;0;"low";TRUE
"2318";0.73;0.59;6;121;5;0;0;0;"low";TRUE
"2319";0.98;0.88;4;145;2;0;0;0;"low";TRUE
"2320";0.62;0.65;4;212;3;1;0;0;"medium";TRUE
"2321";0.57;0.62;3;198;4;0;0;0;"medium";FALSE
"2322";0.99;0.57;3;189;4;1;0;0;"medium";TRUE
"2323";0.82;0.68;2;200;3;0;0;0;"medium";TRUE
"2324";0.24;0.81;4;217;5;0;0;0;"medium";FALSE
"2325";0.84;0.73;5;245;3;0;0;0;"medium";TRUE
"2326";0.9;0.55;3;260;3;0;0;0;"medium";TRUE
"2327";0.13;0.73;5;206;5;0;0;0;"medium";FALSE
"2328";0.6;0.67;3;249;2;0;0;0;"medium";FALSE
"2329";0.82;0.73;3;148;4;0;0;0;"high";TRUE
"2330";0.89;0.51;4;141;3;0;0;0;"low";TRUE
"2331";0.67;0.83;3;220;3;0;0;0;"low";TRUE
"2332";1;0.49;4;140;3;0;0;0;"low";TRUE
"2333";0.67;0.44;4;194;2;1;0;0;"low";TRUE
"2334";0.2;0.98;2;228;3;0;0;0;"low";FALSE
"2335";0.71;0.87;4;238;3;0;0;0;"low";TRUE
"2336";0.65;0.91;3;207;3;0;0;0;"low";TRUE
"2337";0.82;0.82;4;164;2;0;0;0;"low";TRUE
"2338";0.48;0.89;3;224;3;0;0;0;"low";FALSE
"2339";0.96;0.9;4;201;3;0;0;0;"low";TRUE
"2340";0.52;0.63;3;171;2;0;0;0;"low";FALSE
"2341";0.24;0.78;5;131;5;0;0;0;"low";FALSE
"2342";0.92;0.95;6;239;4;0;0;0;"medium";TRUE
"2343";0.66;0.89;3;202;3;1;0;0;"medium";TRUE
"2344";0.93;0.68;3;137;3;1;0;0;"medium";TRUE
"2345";0.77;0.59;4;153;3;0;0;0;"medium";TRUE
"2346";0.6;0.48;4;219;4;1;0;0;"medium";FALSE
"2347";0.78;0.49;3;194;3;1;0;0;"medium";TRUE
"2348";0.6;0.53;4;228;3;0;0;0;"medium";FALSE
"2349";0.82;0.76;3;174;3;0;0;0;"medium";TRUE
"2350";0.65;0.66;3;164;2;0;0;0;"low";TRUE
"2351";0.81;0.56;3;142;3;0;0;0;"low";TRUE
"2352";0.58;0.53;4;181;3;1;0;0;"low";FALSE
"2353";0.14;0.57;4;207;5;0;0;0;"low";FALSE
"2354";0.15;0.37;2;167;3;0;0;0;"low";FALSE
"2355";0.98;0.51;3;243;2;0;0;0;"low";TRUE
"2356";0.91;0.5;4;231;3;0;0;0;"high";TRUE
"2357";0.86;0.71;4;250;3;1;0;0;"low";TRUE
"2358";0.56;0.63;3;145;2;0;0;0;"high";FALSE
"2359";0.58;0.77;4;190;6;0;0;0;"high";FALSE
"2360";0.54;0.64;2;128;2;0;0;0;"low";FALSE
"2361";0.59;0.99;5;254;3;1;0;0;"low";FALSE
"2362";0.92;0.88;3;145;4;1;0;0;"high";TRUE
"2363";0.82;0.8;4;246;3;0;0;0;"low";TRUE
"2364";0.86;0.68;5;246;2;0;0;0;"medium";TRUE
"2365";0.66;0.77;5;236;3;0;0;0;"high";TRUE
"2366";0.85;0.66;3;234;3;0;0;0;"medium";TRUE
"2367";0.8;0.6;3;247;2;0;0;0;"medium";TRUE
"2368";0.99;0.61;3;154;3;0;0;0;"medium";TRUE
"2369";0.92;0.56;3;174;3;0;0;0;"medium";TRUE
"2370";0.78;0.57;4;264;3;0;0;0;"high";TRUE
"2371";0.58;0.98;3;175;3;0;0;0;"low";FALSE
"2372";0.91;0.88;5;210;2;1;0;0;"low";TRUE
"2373";0.92;0.75;4;212;3;0;0;0;"low";TRUE
"2374";0.36;0.66;4;97;2;0;0;0;"high";FALSE
"2375";0.55;0.53;4;214;3;0;0;0;"low";FALSE
"2376";0.95;0.96;4;244;3;0;0;0;"low";TRUE
"2377";0.5;0.67;3;246;3;0;0;0;"low";FALSE
"2378";0.42;0.73;3;115;6;0;0;0;"high";FALSE
"2379";0.75;0.68;3;237;5;0;0;0;"low";TRUE
"2380";0.88;0.7;4;146;4;0;0;0;"low";TRUE
"2381";0.53;0.63;5;159;4;0;0;0;"low";FALSE
"2382";0.84;0.4;4;246;3;0;0;0;"low";TRUE
"2383";0.49;0.93;3;226;3;0;0;0;"low";FALSE
"2384";0.71;0.91;3;261;3;0;0;0;"low";TRUE
"2385";0.83;0.64;4;242;2;0;0;0;"low";TRUE
"2386";0.88;0.93;4;177;3;0;0;0;"medium";TRUE
"2387";0.87;0.53;4;144;3;0;0;0;"medium";TRUE
"2388";0.43;0.82;2;221;5;0;0;0;"medium";FALSE
"2389";0.64;0.67;5;167;2;0;0;0;"low";TRUE
"2390";0.66;1;4;192;2;0;0;0;"low";TRUE
"2391";0.83;0.9;4;195;3;0;0;0;"low";TRUE
"2392";0.89;0.86;3;261;4;0;0;0;"low";TRUE
"2393";0.94;0.61;4;199;3;0;0;0;"low";TRUE
"2394";0.24;0.85;4;160;5;0;0;0;"low";FALSE
"2395";0.69;0.8;3;177;4;0;0;0;"low";TRUE
"2396";0.45;0.46;3;179;2;1;0;0;"low";FALSE
"2397";0.78;0.93;4;161;3;0;0;0;"low";TRUE
"2398";0.91;0.38;5;279;5;0;0;0;"low";TRUE
"2399";0.63;0.65;4;246;6;1;0;0;"low";TRUE
"2400";0.71;0.8;4;199;2;0;0;0;"low";TRUE
"2401";0.73;0.69;3;161;3;0;0;0;"low";TRUE
"2402";0.69;0.52;5;219;3;0;0;0;"low";TRUE
"2403";0.52;0.57;5;162;3;0;0;0;"low";FALSE
"2404";0.78;0.66;4;258;3;0;0;0;"low";TRUE
"2405";0.94;0.69;3;269;3;0;0;0;"low";TRUE
"2406";0.55;0.73;4;201;3;0;0;0;"low";FALSE
"2407";0.43;0.38;2;278;3;1;0;0;"low";FALSE
"2408";0.77;0.66;3;147;2;0;0;0;"medium";TRUE
"2409";0.57;0.75;4;151;2;0;0;0;"medium";FALSE
"2410";0.14;0.73;5;273;4;1;0;0;"low";FALSE
"2411";0.2;0.54;5;162;6;0;0;0;"low";FALSE
"2412";0.9;0.97;3;141;3;0;0;0;"low";TRUE
"2413";0.51;0.96;5;268;4;0;0;0;"low";FALSE
"2414";0.63;0.77;3;176;2;1;0;0;"low";TRUE
"2415";0.83;0.88;3;223;3;1;0;0;"low";TRUE
"2416";0.67;0.72;4;218;2;1;0;0;"low";TRUE
"2417";0.96;0.52;4;228;3;0;0;0;"low";TRUE
"2418";0.69;0.75;3;204;3;0;0;0;"low";TRUE
"2419";0.69;0.9;4;148;2;0;0;0;"low";TRUE
"2420";0.64;0.94;3;221;2;0;0;0;"low";TRUE
"2421";0.62;0.48;4;271;3;0;0;0;"low";TRUE
"2422";0.55;0.75;3;191;3;0;0;0;"low";FALSE
"2423";0.98;0.51;4;223;2;0;0;0;"low";TRUE
"2424";0.83;0.78;5;250;2;1;0;0;"low";TRUE
"2425";0.73;0.77;3;230;2;0;0;0;"low";TRUE
"2426";0.58;0.86;3;226;2;0;0;0;"low";FALSE
"2427";0.52;0.67;4;182;3;0;0;0;"medium";FALSE
"2428";0.91;0.7;3;195;3;0;0;0;"medium";TRUE
"2429";0.75;0.64;3;195;3;0;0;0;"high";TRUE
"2430";0.26;0.47;3;241;4;0;0;0;"low";FALSE
"2431";0.57;0.96;5;203;4;0;0;0;"low";FALSE
"2432";0.14;0.99;3;257;4;1;0;0;"low";FALSE
"2433";0.94;0.62;5;201;2;0;0;0;"low";TRUE
"2434";0.3;0.58;2;124;3;0;0;0;"low";FALSE
"2435";0.29;0.43;6;175;3;0;0;0;"low";FALSE
"2436";0.82;0.75;3;161;3;0;0;0;"low";TRUE
"2437";0.62;0.75;4;183;4;1;0;0;"low";TRUE
"2438";0.64;0.99;5;262;5;0;0;0;"low";TRUE
"2439";0.17;0.52;4;184;4;0;0;0;"low";FALSE
"2440";0.75;0.56;3;207;3;0;0;0;"low";TRUE
"2441";0.49;0.73;4;185;3;0;0;0;"low";FALSE
"2442";0.84;0.58;4;180;2;0;0;0;"low";TRUE
"2443";0.48;0.96;4;224;2;1;0;0;"low";FALSE
"2444";0.54;0.53;3;184;3;0;0;0;"low";FALSE
"2445";0.76;0.99;5;252;3;1;0;0;"low";TRUE
"2446";0.77;0.84;4;196;3;0;0;0;"low";TRUE
"2447";0.95;0.97;4;203;2;0;0;0;"low";TRUE
"2448";0.72;0.83;4;181;3;0;0;0;"low";TRUE
"2449";0.99;0.81;4;229;2;1;0;0;"medium";TRUE
"2450";0.14;0.63;6;215;5;0;0;0;"low";FALSE
"2451";0.15;0.69;6;213;6;0;0;0;"low";FALSE
"2452";0.52;0.82;4;198;4;0;0;0;"low";FALSE
"2453";0.27;0.55;5;121;3;1;0;0;"low";FALSE
"2454";0.97;0.96;3;212;3;0;0;0;"low";TRUE
"2455";0.52;0.93;2;271;3;0;0;0;"low";FALSE
"2456";0.98;0.89;3;186;2;0;0;0;"low";TRUE
"2457";0.96;0.95;4;265;2;0;0;0;"low";TRUE
"2458";0.28;0.92;3;151;3;0;0;0;"low";FALSE
"2459";0.65;0.55;5;206;3;0;0;0;"low";TRUE
"2460";0.59;0.63;4;153;3;1;0;0;"low";FALSE
"2461";0.64;0.48;4;267;2;1;0;0;"low";TRUE
"2462";0.71;0.48;3;161;3;0;0;0;"low";TRUE
"2463";0.83;0.84;2;149;3;0;0;0;"low";TRUE
"2464";0.95;0.94;2;269;4;1;0;0;"low";TRUE
"2465";0.73;0.49;3;248;3;0;0;0;"low";TRUE
"2466";0.81;0.75;4;243;2;0;0;0;"low";TRUE
"2467";0.71;0.44;2;207;4;0;0;0;"low";TRUE
"2468";0.8;0.56;6;111;6;0;0;0;"low";TRUE
"2469";0.77;0.73;4;159;3;1;0;0;"medium";TRUE
"2470";0.89;0.96;5;260;3;0;0;0;"low";TRUE
"2471";0.83;0.62;4;218;3;0;0;0;"low";TRUE
"2472";0.72;0.7;4;217;3;0;0;0;"low";TRUE
"2473";0.7;0.74;3;212;3;0;0;0;"low";TRUE
"2474";1;0.89;3;189;3;0;0;0;"low";TRUE
"2475";0.57;0.66;4;158;2;0;0;0;"low";FALSE
"2476";0.55;0.54;5;168;2;0;0;0;"low";FALSE
"2477";0.47;0.7;4;134;3;0;0;0;"low";FALSE
"2478";0.95;0.77;4;213;3;1;0;0;"low";TRUE
"2479";0.29;0.57;5;149;3;0;0;0;"low";FALSE
"2480";0.71;0.5;3;201;2;0;0;0;"low";TRUE
"2481";0.89;0.68;4;146;3;0;0;0;"low";TRUE
"2482";0.81;0.97;4;212;2;0;0;0;"low";TRUE
"2483";0.72;0.64;4;140;2;0;0;0;"low";TRUE
"2484";1;0.85;4;156;3;0;0;0;"low";TRUE
"2485";0.79;0.49;4;163;3;0;0;0;"high";TRUE
"2486";0.69;0.84;3;154;2;0;0;0;"low";TRUE
"2487";0.97;0.66;4;218;3;0;0;0;"high";TRUE
"2488";0.61;0.59;3;157;2;0;0;0;"high";FALSE
"2489";0.51;0.41;2;164;4;0;0;0;"medium";FALSE
"2490";0.47;0.39;6;215;5;0;0;0;"medium";FALSE
"2491";0.49;0.83;3;172;2;0;0;0;"medium";FALSE
"2492";0.92;0.62;3;264;2;0;0;0;"medium";TRUE
"2493";0.24;0.39;5;158;2;0;0;0;"medium";FALSE
"2494";0.61;0.58;4;142;4;0;0;0;"medium";FALSE
"2495";0.83;0.89;4;137;3;0;0;0;"medium";TRUE
"2496";0.88;0.66;4;275;3;0;0;0;"medium";TRUE
"2497";0.61;0.55;3;245;3;0;0;0;"medium";FALSE
"2498";0.68;0.54;4;165;4;0;0;0;"high";TRUE
"2499";0.51;0.7;4;142;4;1;0;0;"low";FALSE
"2500";0.88;0.58;4;215;2;0;0;0;"low";TRUE
"2501";0.94;0.84;5;240;3;0;0;0;"low";TRUE
"2502";0.58;0.88;4;255;3;0;0;0;"high";FALSE
"2503";0.63;0.98;4;265;3;0;0;0;"low";TRUE
"2504";0.81;0.49;4;285;4;0;0;0;"low";TRUE
"2505";0.61;0.86;3;238;2;0;0;0;"low";FALSE
"2506";0.65;0.63;3;137;3;0;0;0;"high";TRUE
"2507";0.67;0.63;3;270;5;0;0;0;"low";TRUE
"2508";0.64;0.62;4;145;3;1;0;0;"low";TRUE
"2509";0.96;0.78;3;135;3;0;0;0;"medium";TRUE
"2510";0.75;0.53;3;154;2;0;0;0;"medium";TRUE
"2511";0.73;0.99;3;160;3;0;0;0;"medium";TRUE
"2512";0.98;0.84;3;139;2;0;0;0;"medium";TRUE
"2513";0.8;0.84;3;251;3;0;0;0;"medium";TRUE
"2514";0.18;0.48;4;176;4;1;0;0;"low";FALSE
"2515";0.37;0.72;2;163;3;0;0;0;"low";FALSE
"2516";0.97;0.86;3;257;4;0;0;0;"low";TRUE
"2517";0.56;0.68;4;159;3;0;0;0;"low";FALSE
"2518";0.32;0.65;2;183;3;0;0;0;"low";FALSE
"2519";0.63;0.88;4;260;2;0;0;0;"low";TRUE
"2520";0.36;0.78;6;151;3;0;0;0;"low";FALSE
"2521";0.75;0.49;4;246;3;1;0;0;"low";TRUE
"2522";0.42;0.86;3;160;4;1;0;0;"low";FALSE
"2523";0.96;0.66;3;155;2;0;0;0;"low";TRUE
"2524";0.62;0.78;5;250;6;0;0;0;"low";TRUE
"2525";0.78;0.96;2;174;3;0;0;0;"low";TRUE
"2526";0.93;0.89;3;262;2;0;0;0;"low";TRUE
"2527";0.93;0.87;4;257;2;0;0;0;"low";TRUE
"2528";0.45;0.42;4;140;2;0;0;0;"low";FALSE
"2529";0.87;0.84;4;237;3;1;0;0;"medium";TRUE
"2530";0.72;0.59;5;138;2;0;0;0;"low";TRUE
"2531";0.86;0.91;4;234;3;1;0;0;"medium";TRUE
"2532";0.69;0.67;4;141;3;0;0;0;"medium";TRUE
"2533";0.5;0.65;4;266;3;1;0;0;"medium";FALSE
"2534";0.62;0.68;3;134;2;0;0;0;"medium";TRUE
"2535";0.76;0.55;4;147;3;0;0;0;"low";TRUE
"2536";0.97;0.88;4;237;4;0;0;0;"low";TRUE
"2537";0.78;0.57;5;114;4;0;0;0;"low";TRUE
"2538";0.81;0.89;4;166;2;1;0;0;"low";TRUE
"2539";0.15;0.95;4;173;5;1;0;0;"low";FALSE
"2540";0.72;0.5;3;205;3;1;0;0;"low";TRUE
"2541";0.8;0.5;3;219;3;0;0;0;"low";TRUE
"2542";0.76;0.74;3;173;2;0;0;0;"low";TRUE
"2543";0.19;0.73;4;231;3;0;0;0;"low";FALSE
"2544";0.75;0.75;5;133;2;0;0;0;"low";TRUE
"2545";0.94;0.49;4;220;3;0;0;0;"low";TRUE
"2546";0.93;0.59;5;158;3;0;0;0;"low";TRUE
"2547";0.96;0.92;3;182;4;0;0;0;"low";TRUE
"2548";0.14;0.57;6;275;5;0;0;0;"low";FALSE
"2549";0.68;0.65;3;243;2;0;0;0;"medium";TRUE
"2550";0.95;0.86;2;263;4;0;0;0;"medium";TRUE
"2551";0.87;0.67;5;143;3;0;0;0;"medium";TRUE
"2552";0.22;0.53;5;160;4;1;0;0;"medium";FALSE
"2553";0.95;0.65;5;142;2;1;0;0;"low";TRUE
"2554";0.18;0.5;4;169;4;0;0;0;"low";FALSE
"2555";0.87;0.63;5;214;3;0;0;0;"low";TRUE
"2556";0.23;0.84;5;131;5;0;0;0;"low";FALSE
"2557";0.93;0.69;3;213;4;0;0;0;"low";TRUE
"2558";0.58;0.75;4;244;4;0;0;0;"low";FALSE
"2559";0.68;0.55;4;169;3;1;0;0;"low";TRUE
"2560";0.76;0.71;4;156;3;0;0;0;"low";TRUE
"2561";0.68;0.84;5;161;3;0;0;0;"low";TRUE
"2562";0.99;0.47;3;152;5;0;0;0;"low";TRUE
"2563";0.64;0.55;3;201;2;0;0;0;"low";TRUE
"2564";0.61;0.83;5;269;5;1;0;0;"low";FALSE
"2565";0.51;0.5;5;242;2;0;0;0;"low";FALSE
"2566";0.69;0.66;3;113;4;0;0;0;"low";TRUE
"2567";0.85;0.6;3;251;2;0;0;0;"low";TRUE
"2568";0.55;0.89;6;99;3;0;0;0;"low";FALSE
"2569";0.34;0.52;6;265;6;0;0;0;"medium";FALSE
"2570";0.87;0.79;3;244;3;0;0;0;"high";TRUE
"2571";0.9;0.52;3;162;2;0;0;0;"high";TRUE
"2572";0.51;0.63;3;234;2;0;0;0;"high";FALSE
"2573";0.62;0.71;4;168;2;0;0;0;"high";TRUE
"2574";0.47;0.43;3;120;3;0;0;0;"high";FALSE
"2575";0.59;0.94;5;274;2;0;0;0;"high";FALSE
"2576";0.87;0.62;4;202;3;0;0;0;"high";TRUE
"2577";0.59;0.97;3;209;3;0;0;0;"high";FALSE
"2578";0.87;0.71;6;224;6;0;0;0;"high";TRUE
"2579";0.89;0.93;3;168;2;0;0;0;"high";TRUE
"2580";0.73;0.68;4;227;3;0;0;0;"low";TRUE
"2581";0.79;0.98;3;217;3;0;0;0;"low";TRUE
"2582";0.8;0.74;2;205;3;1;0;0;"low";TRUE
"2583";0.73;0.89;5;223;3;0;0;0;"low";TRUE
"2584";0.96;0.9;3;175;3;1;0;0;"low";TRUE
"2585";0.66;0.96;3;175;2;0;0;0;"low";TRUE
"2586";0.53;0.97;4;254;3;0;0;0;"low";FALSE
"2587";0.86;0.56;5;215;2;0;0;0;"low";TRUE
"2588";0.92;0.86;3;166;4;0;0;0;"low";TRUE
"2589";0.5;0.83;2;220;2;1;0;0;"medium";FALSE
"2590";0.82;0.74;3;163;2;0;0;0;"high";TRUE
"2591";0.42;0.5;2;151;3;0;0;0;"low";FALSE
"2592";0.51;0.79;3;137;3;0;0;0;"medium";FALSE
"2593";0.63;0.78;2;158;5;1;0;0;"medium";TRUE
"2594";0.43;0.81;3;102;3;0;0;0;"medium";FALSE
"2595";0.5;0.49;5;256;3;0;0;0;"medium";FALSE
"2596";0.81;0.87;4;203;2;0;0;0;"medium";TRUE
"2597";0.63;0.7;5;177;2;1;0;0;"medium";TRUE
"2598";0.86;0.7;4;197;3;0;0;0;"medium";TRUE
"2599";0.92;0.91;3;202;2;0;0;0;"medium";TRUE
"2600";0.72;0.78;3;229;2;0;0;0;"medium";TRUE
"2601";0.78;0.63;4;181;2;0;0;0;"medium";TRUE
"2602";0.76;0.65;3;254;2;0;0;0;"low";TRUE
"2603";0.84;0.63;2;162;3;0;0;0;"low";TRUE
"2604";0.78;0.54;4;102;3;0;0;0;"low";TRUE
"2605";0.57;0.59;4;197;3;0;0;0;"low";FALSE
"2606";0.15;0.42;3;98;3;0;0;0;"low";FALSE
"2607";0.69;0.77;3;232;2;0;0;0;"low";TRUE
"2608";0.73;0.6;3;252;4;1;0;0;"low";TRUE
